hospital_id,hospital_name,city,tier,speciality,rating,nabh_accredited,type,cost_index,pincode,latitude,longitude
2373,Sri Venkateswara Pediatrics Hospital,Tirupati,Tier-3,Pediatrics,3.6,False,low,0.384,517504,13.680342,79.426467
2374,Amara Ophthalmology Institute,Tirupati,Tier-3,Ophthalmology,3.2,False,low,0.232,517501,13.681458,79.441451
2375,Padmavati Gynaecology Super Speciality Hospital,Tirupati,Tier-3,Gynaecology,3.0,True,low,0.04,517502,13.665985,79.385815
2376,Srinivasa Cardiology Institute,Tirupati,Tier-3,Cardiology,3.3,False,low,0.242,517505,13.613888,79.466594
2377,SVIMS Pediatrics Super Speciality Hospital,Tirupati,Tier-3,Pediatrics,3.8,False,medium,0.629,517504,13.619355,79.424036
2378,BIRRD Cardiology Hospital,Tirupati,Tier-3,Cardiology,3.2,False,low,0.22,517504,13.654854,79.448353
2379,Sri Venkateswara Pediatrics Super Speciality Hospital,Tirupati,Tier-3,Pediatrics,3.0,True,low,0.046,517502,13.607173,79.444499
2380,Amara Ophthalmology Medical Center,Tirupati,Tier-3,Ophthalmology,3.4,False,low,0.362,517506,13.562492,79.397781
2381,Padmavati Orthopedics Medical Center,Tirupati,Tier-3,Orthopedics,3.6,False,low,0.347,517503,13.635343,79.395614
2382,Srinivasa Neurology Clinic,Tirupati,Tier-3,Neurology,3.7,False,low,0.325,517502,13.592685,79.493576
2383,SVIMS Ophthalmology Hospital,Tirupati,Tier-3,Ophthalmology,3.8,True,high,0.748,517503,13.627583,79.41936
2384,BIRRD Pulmonology Super Speciality Hospital,Tirupati,Tier-3,Pulmonology,3.3,True,low,0.038,517504,13.660389,79.43632
2385,Sri Venkateswara Cardiology Healthcare,Tirupati,Tier-3,Cardiology,3.4,True,low,0.153,517501,13.60933,79.391587
2386,Amara Orthopedics Healthcare,Tirupati,Tier-3,Orthopedics,3.9,False,medium,0.553,517502,13.699678,79.395514
2387,Padmavati General Medicine Super Speciality Hospital,Tirupati,Tier-3,General Medicine,3.5,False,low,0.166,517502,13.556495,79.451069
2388,Srinivasa Orthopedics Institute,Tirupati,Tier-3,Orthopedics,3.6,True,medium,0.425,517505,13.680406,79.427127
2389,SVIMS Oncology Clinic,Tirupati,Tier-3,Oncology,3.3,True,low,0.115,517504,13.567806,79.397555
2390,BIRRD ENT Hospital,Tirupati,Tier-3,ENT,3.3,False,low,0.126,517506,13.659719,79.456409
2391,Sri Venkateswara Gynaecology Institute,Tirupati,Tier-3,Gynaecology,3.5,True,low,0.192,517502,13.591736,79.421819
2392,Amara ENT Medical Center,Tirupati,Tier-3,ENT,3.3,True,low,0.04,517506,13.562402,79.456274
2393,Padmavati General Medicine Healthcare,Tirupati,Tier-3,General Medicine,3.1,False,low,0.081,517504,13.695148,79.470357
2394,Srinivasa General Medicine Hospital,Tirupati,Tier-3,General Medicine,3.6,False,low,0.228,517501,13.620298,79.49675
2395,SVIMS Orthopedics Clinic,Tirupati,Tier-3,Orthopedics,3.6,False,low,0.303,517505,13.66846,79.408646
2396,BIRRD Nephrology Clinic,Tirupati,Tier-3,Nephrology,3.2,False,low,0.235,517506,13.569431,79.453767
2397,Sri Venkateswara General Medicine Hospital,Tirupati,Tier-3,General Medicine,3.1,False,low,0.093,517505,13.592855,79.48634
2398,Amara Pediatrics Medical Center,Tirupati,Tier-3,Pediatrics,4.0,False,medium,0.485,517504,13.609718,79.419154
2399,Padmavati ENT Institute,Tirupati,Tier-3,ENT,3.0,False,low,0.122,517505,13.662873,79.485383
2400,Srinivasa Urology Healthcare,Tirupati,Tier-3,Urology,3.0,True,low,0.117,517501,13.687168,79.43227
2401,SVIMS Urology Super Speciality Hospital,Tirupati,Tier-3,Urology,3.3,False,low,0.084,517502,13.567703,79.453215
2402,BIRRD General Medicine Clinic,Tirupati,Tier-3,General Medicine,3.6,False,low,0.263,517503,13.60627,79.441756
2403,Sri Venkateswara General Medicine Hospital,Tirupati,Tier-3,General Medicine,3.5,True,low,0.188,517501,13.61743,79.438962
2404,Amara Psychiatry Clinic,Tirupati,Tier-3,Psychiatry,3.7,False,low,0.311,517503,13.61416,79.443216
2405,Padmavati Orthopedics Super Speciality Hospital,Tirupati,Tier-3,Orthopedics,3.4,False,low,0.305,517504,13.555529,79.476432
2406,Srinivasa Gynaecology Medical Center,Tirupati,Tier-3,Gynaecology,3.0,False,low,0.029,517505,13.695432,79.487864
2407,SVIMS General Medicine Healthcare,Tirupati,Tier-3,General Medicine,3.8,False,low,0.346,517502,13.620598,79.475864
2408,BIRRD General Medicine Super Speciality Hospital,Tirupati,Tier-3,General Medicine,3.6,False,low,0.388,517501,13.604838,79.43498
2409,Sri Venkateswara Pediatrics Super Speciality Hospital,Tirupati,Tier-3,Pediatrics,3.5,True,low,0.218,517506,13.56565,79.478219
2410,Amara Gastroenterology Institute,Tirupati,Tier-3,Gastroenterology,3.3,False,low,0.285,517501,13.554932,79.410609
2411,Padmavati Pediatrics Clinic,Tirupati,Tier-3,Pediatrics,3.2,False,low,0.295,517503,13.698004,79.455823
2412,Srinivasa Oncology Healthcare,Tirupati,Tier-3,Oncology,3.5,False,low,0.192,517505,13.576671,79.468588
2413,SVIMS Nephrology Hospital,Tirupati,Tier-3,Nephrology,3.4,False,low,0.14,517504,13.646741,79.406232
2414,BIRRD Neurology Hospital,Tirupati,Tier-3,Neurology,4.2,False,medium,0.651,517502,13.632437,79.490502
2415,Sri Venkateswara Orthopedics Healthcare,Tirupati,Tier-3,Orthopedics,3.2,False,low,0.246,517503,13.662996,79.490408
2416,Amara Dermatology Medical Center,Tirupati,Tier-3,Dermatology,3.0,False,low,0.043,517505,13.661653,79.441298
2417,Padmavati Cardiology Super Speciality Hospital,Tirupati,Tier-3,Cardiology,3.4,True,medium,0.403,517505,13.551053,79.496552
2418,Srinivasa Ophthalmology Institute,Tirupati,Tier-3,Ophthalmology,4.6,True,high,0.991,517502,13.617684,79.433611
2419,SVIMS Gynaecology Healthcare,Tirupati,Tier-3,Gynaecology,3.2,False,low,0.274,517506,13.606074,79.462863
2420,BIRRD Nephrology Super Speciality Hospital,Tirupati,Tier-3,Nephrology,3.7,False,low,0.38,517505,13.588405,79.452364
2421,Sri Venkateswara General Medicine Institute,Tirupati,Tier-3,General Medicine,3.7,False,low,0.254,517503,13.660524,79.472848
2422,Amara General Medicine Clinic,Tirupati,Tier-3,General Medicine,3.5,False,low,0.284,517506,13.690853,79.49675
2423,Padmavati General Medicine Institute,Tirupati,Tier-3,General Medicine,4.2,True,medium,0.635,517501,13.565706,79.497985
2424,Srinivasa General Medicine Institute,Tirupati,Tier-3,General Medicine,4.0,False,medium,0.663,517504,13.589114,79.470423
2425,SVIMS ENT Hospital,Tirupati,Tier-3,ENT,3.4,False,low,0.085,517502,13.678258,79.420203
2426,BIRRD Cardiology Clinic,Tirupati,Tier-3,Cardiology,3.5,False,medium,0.505,517504,13.629782,79.433684
2427,Sri Venkateswara General Medicine Clinic,Tirupati,Tier-3,General Medicine,3.0,False,low,0.199,517502,13.694741,79.464832
2428,Amara Dermatology Hospital,Tirupati,Tier-3,Dermatology,3.4,False,low,0.103,517504,13.686017,79.422181
2429,Padmavati Gynaecology Institute,Tirupati,Tier-3,Gynaecology,3.9,True,medium,0.446,517506,13.607005,79.48707
2430,Srinivasa Gynaecology Healthcare,Tirupati,Tier-3,Gynaecology,3.0,False,low,0.168,517505,13.655742,79.455252
2431,SVIMS Cardiology Medical Center,Tirupati,Tier-3,Cardiology,3.5,True,low,0.324,517503,13.644864,79.489607
2432,BIRRD Gynaecology Healthcare,Tirupati,Tier-3,Gynaecology,3.0,True,low,0.045,517506,13.622983,79.447696
2433,Sri Venkateswara Orthopedics Institute,Tirupati,Tier-3,Orthopedics,3.0,False,low,0.122,517502,13.627199,79.497404
2434,Amara Gynaecology Institute,Tirupati,Tier-3,Gynaecology,3.6,False,low,0.336,517505,13.608103,79.489528
2435,Padmavati Neurology Institute,Tirupati,Tier-3,Neurology,3.3,False,low,0.008,517504,13.581928,79.393195
2436,Srinivasa Oncology Super Speciality Hospital,Tirupati,Tier-3,Oncology,3.1,False,low,0.038,517506,13.684164,79.391058
2437,SVIMS Ophthalmology Institute,Tirupati,Tier-3,Ophthalmology,3.0,True,low,0.002,517506,13.573371,79.398761
2438,BIRRD ENT Medical Center,Tirupati,Tier-3,ENT,3.5,False,low,0.347,517501,13.565158,79.454689
2439,Sri Venkateswara Oncology Medical Center,Tirupati,Tier-3,Oncology,3.0,False,low,0.118,517506,13.677731,79.470963
2440,Amara Dermatology Institute,Tirupati,Tier-3,Dermatology,3.8,False,low,0.318,517506,13.674696,79.456597
2441,Geetanjali Pediatrics Hospital,Udaipur,Tier-3,Pediatrics,3.8,False,medium,0.411,313024,24.570862,73.698865
2442,GBH American ENT Super Speciality Hospital,Udaipur,Tier-3,ENT,3.6,False,low,0.203,313024,24.548574,73.661472
2443,Mewar Gastroenterology Healthcare,Udaipur,Tier-3,Gastroenterology,3.1,False,low,0.168,313024,24.644399,73.742833
2444,Paras JK Psychiatry Institute,Udaipur,Tier-3,Psychiatry,3.7,False,low,0.301,313003,24.632601,73.659165
2445,Aravali General Medicine Institute,Udaipur,Tier-3,General Medicine,3.3,True,low,0.126,313002,24.538026,73.729699
2446,Maharana Pratap General Medicine Clinic,Udaipur,Tier-3,General Medicine,3.4,False,low,0.352,313003,24.571732,73.701397
2447,Geetanjali ENT Clinic,Udaipur,Tier-3,ENT,3.4,False,low,0.381,313024,24.624595,73.749977
2448,GBH American Dermatology Hospital,Udaipur,Tier-3,Dermatology,3.7,False,medium,0.539,313011,24.558781,73.677241
2449,Mewar ENT Clinic,Udaipur,Tier-3,ENT,3.5,True,medium,0.468,313003,24.593225,73.67664
2450,Paras JK Pediatrics Healthcare,Udaipur,Tier-3,Pediatrics,3.4,True,low,0.144,313004,24.534947,73.742414
2451,Aravali General Medicine Institute,Udaipur,Tier-3,General Medicine,3.3,True,low,0.359,313024,24.619578,73.66021
2452,Maharana Pratap Neurology Hospital,Udaipur,Tier-3,Neurology,3.7,True,medium,0.437,313001,24.605516,73.682444
2453,Geetanjali Ophthalmology Healthcare,Udaipur,Tier-3,Ophthalmology,3.2,True,low,0.216,313024,24.564905,73.736286
2454,GBH American Cardiology Institute,Udaipur,Tier-3,Cardiology,3.9,True,medium,0.562,313004,24.545861,73.73108
2455,Mewar Oncology Clinic,Udaipur,Tier-3,Oncology,3.5,False,low,0.367,313002,24.545409,73.673513
2456,Paras JK Urology Clinic,Udaipur,Tier-3,Urology,3.1,False,low,0.227,313001,24.559776,73.725816
2457,Aravali Ophthalmology Clinic,Udaipur,Tier-3,Ophthalmology,3.8,False,medium,0.515,313001,24.559634,73.680838
2458,Maharana Pratap Cardiology Hospital,Udaipur,Tier-3,Cardiology,3.3,False,low,0.023,313003,24.61778,73.659022
2459,Geetanjali General Medicine Institute,Udaipur,Tier-3,General Medicine,3.3,False,low,0.361,313011,24.57646,73.702632
2460,GBH American Orthopedics Medical Center,Udaipur,Tier-3,Orthopedics,3.3,False,low,0.113,313011,24.583119,73.741597
2461,Mewar Orthopedics Institute,Udaipur,Tier-3,Orthopedics,3.0,False,low,0.048,313004,24.619229,73.669729
2462,Paras JK Orthopedics Institute,Udaipur,Tier-3,Orthopedics,4.2,False,medium,0.689,313011,24.534465,73.744239
2463,Aravali General Medicine Healthcare,Udaipur,Tier-3,General Medicine,4.5,True,high,0.871,313002,24.574529,73.740329
2464,Maharana Pratap Gastroenterology Healthcare,Udaipur,Tier-3,Gastroenterology,3.5,False,low,0.234,313024,24.559958,73.654923
2465,Geetanjali Nephrology Institute,Udaipur,Tier-3,Nephrology,3.0,True,low,0.076,313011,24.64992,73.747699
2466,GBH American Cardiology Medical Center,Udaipur,Tier-3,Cardiology,3.7,False,low,0.293,313002,24.54717,73.652742
2467,Mewar Psychiatry Clinic,Udaipur,Tier-3,Psychiatry,3.1,True,low,0.192,313024,24.649749,73.651689
2468,Paras JK Orthopedics Institute,Udaipur,Tier-3,Orthopedics,3.4,False,low,0.248,313001,24.604826,73.663274
2469,Aravali Dermatology Super Speciality Hospital,Udaipur,Tier-3,Dermatology,3.7,True,medium,0.638,313003,24.578897,73.738131
2470,Maharana Pratap Dermatology Healthcare,Udaipur,Tier-3,Dermatology,3.5,True,low,0.296,313003,24.53405,73.701968
2471,Geetanjali Cardiology Medical Center,Udaipur,Tier-3,Cardiology,3.0,False,low,0.15,313002,24.545137,73.668732
2472,GBH American General Medicine Clinic,Udaipur,Tier-3,General Medicine,3.5,False,low,0.214,313003,24.605016,73.731365
2473,Mewar Cardiology Healthcare,Udaipur,Tier-3,Cardiology,3.2,False,low,0.289,313004,24.533745,73.72229
2474,Paras JK Oncology Medical Center,Udaipur,Tier-3,Oncology,3.8,False,medium,0.522,313024,24.642016,73.735882
2475,Aravali General Medicine Institute,Udaipur,Tier-3,General Medicine,3.8,True,medium,0.409,313001,24.563953,73.679435
2476,Maharana Pratap General Medicine Hospital,Udaipur,Tier-3,General Medicine,3.6,False,low,0.37,313024,24.555894,73.660928
2477,Geetanjali Orthopedics Institute,Udaipur,Tier-3,Orthopedics,4.2,True,medium,0.666,313011,24.584327,73.724991
2478,GBH American Ophthalmology Hospital,Udaipur,Tier-3,Ophthalmology,3.3,False,low,0.309,313003,24.62927,73.675281
2479,Mewar Nephrology Super Speciality Hospital,Udaipur,Tier-3,Nephrology,3.9,False,medium,0.594,313002,24.566865,73.672524
2480,Paras JK Nephrology Clinic,Udaipur,Tier-3,Nephrology,3.2,False,low,0.243,313002,24.628982,73.738841
2481,Aravali Pediatrics Institute,Udaipur,Tier-3,Pediatrics,3.7,True,medium,0.627,313003,24.642943,73.741917
2482,Maharana Pratap Oncology Super Speciality Hospital,Udaipur,Tier-3,Oncology,3.1,False,low,0.005,313011,24.60363,73.677829
2483,Geetanjali Pulmonology Medical Center,Udaipur,Tier-3,Pulmonology,3.0,False,low,0.115,313003,24.632487,73.749152
2484,GBH American Pediatrics Super Speciality Hospital,Udaipur,Tier-3,Pediatrics,3.0,False,low,0.056,313001,24.611487,73.706301
2485,Mewar ENT Medical Center,Udaipur,Tier-3,ENT,3.6,False,medium,0.438,313004,24.643394,73.717786
2486,Paras JK Cardiology Institute,Udaipur,Tier-3,Cardiology,3.0,False,low,0.137,313002,24.581557,73.715943
2487,Aravali Dermatology Healthcare,Udaipur,Tier-3,Dermatology,4.1,True,medium,0.516,313001,24.561467,73.687586
2488,Maharana Pratap General Medicine Medical Center,Udaipur,Tier-3,General Medicine,3.3,False,low,0.291,313004,24.63507,73.693946
2489,Geetanjali Gynaecology Hospital,Udaipur,Tier-3,Gynaecology,3.1,False,low,0.1,313002,24.628313,73.684112
2490,GBH American Ophthalmology Hospital,Udaipur,Tier-3,Ophthalmology,3.2,True,low,0.305,313024,24.584154,73.674745
2491,Mewar Neurology Medical Center,Udaipur,Tier-3,Neurology,3.0,False,low,0.123,313024,24.648922,73.720303
2492,Paras JK Psychiatry Hospital,Udaipur,Tier-3,Psychiatry,3.7,True,low,0.379,313024,24.612538,73.699386
2493,Aravali Cardiology Medical Center,Udaipur,Tier-3,Cardiology,3.0,False,low,0.154,313002,24.612947,73.651505
2494,Maharana Pratap Nephrology Healthcare,Udaipur,Tier-3,Nephrology,3.0,False,low,0.034,313003,24.532829,73.691537
2495,Geetanjali Cardiology Institute,Udaipur,Tier-3,Cardiology,3.5,False,medium,0.492,313003,24.549038,73.717409
2496,GBH American Psychiatry Hospital,Udaipur,Tier-3,Psychiatry,3.0,False,low,0.147,313011,24.583624,73.715346
2497,Mewar Gynaecology Hospital,Udaipur,Tier-3,Gynaecology,3.0,True,low,0.021,313011,24.602125,73.663996
2498,Paras JK General Medicine Medical Center,Udaipur,Tier-3,General Medicine,3.2,True,low,0.249,313001,24.550118,73.671377
2499,Aravali Psychiatry Hospital,Udaipur,Tier-3,Psychiatry,3.0,False,low,0.031,313003,24.542443,73.703421
2500,Maharana Pratap Gynaecology Hospital,Udaipur,Tier-3,Gynaecology,3.3,False,low,0.171,313001,24.556751,73.713285
2501,Geetanjali Cardiology Super Speciality Hospital,Udaipur,Tier-3,Cardiology,3.7,False,low,0.3,313024,24.619504,73.66212
2502,GBH American Cardiology Clinic,Udaipur,Tier-3,Cardiology,3.7,False,low,0.344,313004,24.554388,73.695293
2503,Mewar Oncology Institute,Udaipur,Tier-3,Oncology,3.3,True,low,0.12,313002,24.617025,73.742894
2504,Paras JK Nephrology Clinic,Udaipur,Tier-3,Nephrology,3.0,True,low,0.055,313001,24.645078,73.742949
2505,Aravali Dermatology Hospital,Udaipur,Tier-3,Dermatology,3.6,False,medium,0.56,313011,24.593486,73.71326
2506,Maharana Pratap General Medicine Healthcare,Udaipur,Tier-3,General Medicine,3.6,False,medium,0.424,313002,24.626333,73.731428
2507,Geetanjali General Medicine Institute,Udaipur,Tier-3,General Medicine,3.5,False,low,0.321,313001,24.584543,73.701856
2508,GBH American Pediatrics Medical Center,Udaipur,Tier-3,Pediatrics,3.7,True,low,0.297,313004,24.605764,73.741122
2509,Mewar Neurology Healthcare,Udaipur,Tier-3,Neurology,3.3,True,low,0.11,313004,24.564051,73.722061
2510,Paras JK Oncology Super Speciality Hospital,Udaipur,Tier-3,Oncology,3.3,False,low,0.127,313003,24.552784,73.713983
2511,Kashi Vishwanath Gynaecology Hospital,Varanasi,Tier-3,Gynaecology,3.1,False,low,0.04,221005,25.279658,83.029514
2512,Heritage ENT Super Speciality Hospital,Varanasi,Tier-3,ENT,3.9,False,medium,0.474,221005,25.279462,82.98016
2513,Apex Gynaecology Medical Center,Varanasi,Tier-3,Gynaecology,3.0,True,low,0.078,221010,25.338269,83.020608
2514,Popular Pediatrics Hospital,Varanasi,Tier-3,Pediatrics,3.5,False,low,0.332,221011,25.295685,83.03051
2515,Galaxy Gynaecology Clinic,Varanasi,Tier-3,Gynaecology,3.9,True,medium,0.654,221002,25.345228,82.984951
2516,Shubham Dermatology Institute,Varanasi,Tier-3,Dermatology,3.0,False,low,0.032,221001,25.320017,82.985347
2517,Surya Gynaecology Clinic,Varanasi,Tier-3,Gynaecology,3.1,False,low,0.156,221001,25.261079,83.030625
2518,Ganga Orthopedics Hospital,Varanasi,Tier-3,Orthopedics,3.4,True,low,0.141,221001,25.273954,83.024966
2519,Kashi Vishwanath Gynaecology Institute,Varanasi,Tier-3,Gynaecology,3.5,False,medium,0.517,221003,25.260674,82.934267
2520,Heritage Pediatrics Healthcare,Varanasi,Tier-3,Pediatrics,3.3,True,low,0.309,221001,25.302016,83.009781
2521,Apex Orthopedics Medical Center,Varanasi,Tier-3,Orthopedics,3.6,True,low,0.341,221003,25.26853,83.001784
2522,Popular Orthopedics Hospital,Varanasi,Tier-3,Orthopedics,3.5,True,medium,0.522,221005,25.371621,82.923596
2523,Galaxy Gynaecology Super Speciality Hospital,Varanasi,Tier-3,Gynaecology,3.1,False,low,0.085,221011,25.369038,82.931131
2524,Shubham General Medicine Hospital,Varanasi,Tier-3,General Medicine,3.5,False,low,0.36,221011,25.298103,83.007625
2525,Surya Orthopedics Healthcare,Varanasi,Tier-3,Orthopedics,3.4,False,low,0.207,221005,25.281161,83.005402
2526,Ganga General Medicine Medical Center,Varanasi,Tier-3,General Medicine,3.7,False,medium,0.462,221005,25.352269,82.949731
2527,Kashi Vishwanath Orthopedics Clinic,Varanasi,Tier-3,Orthopedics,3.3,False,low,0.33,221011,25.356457,83.037674
2528,Heritage Oncology Healthcare,Varanasi,Tier-3,Oncology,3.4,False,low,0.065,221005,25.313098,83.04085
2529,Apex Urology Institute,Varanasi,Tier-3,Urology,3.8,False,low,0.341,221010,25.355612,82.982462
2530,Popular Pediatrics Institute,Varanasi,Tier-3,Pediatrics,3.9,False,medium,0.527,221005,25.359013,83.036944
2531,Galaxy General Medicine Healthcare,Varanasi,Tier-3,General Medicine,3.0,False,low,0.001,221005,25.309414,83.047423
2532,Shubham General Medicine Institute,Varanasi,Tier-3,General Medicine,4.1,True,high,0.779,221003,25.258746,82.940872
2533,Surya Gynaecology Hospital,Varanasi,Tier-3,Gynaecology,3.1,False,low,0.177,221011,25.263188,82.988809
2534,Ganga Psychiatry Healthcare,Varanasi,Tier-3,Psychiatry,3.4,False,low,0.162,221002,25.310545,82.923942
2535,Kashi Vishwanath Oncology Healthcare,Varanasi,Tier-3,Oncology,4.0,False,medium,0.459,221003,25.373088,83.029352
2536,Heritage Orthopedics Clinic,Varanasi,Tier-3,Orthopedics,3.5,False,low,0.294,221002,25.325486,82.974019
2537,Apex General Medicine Healthcare,Varanasi,Tier-3,General Medicine,3.3,True,low,0.311,221005,25.37687,82.979746
2538,Popular Pediatrics Super Speciality Hospital,Varanasi,Tier-3,Pediatrics,3.0,False,low,0.037,221010,25.281388,82.940596
2539,Galaxy Neurology Hospital,Varanasi,Tier-3,Neurology,3.3,True,low,0.07,221002,25.345872,82.938088
2540,Shubham Psychiatry Institute,Varanasi,Tier-3,Psychiatry,3.0,False,low,0.136,221003,25.308506,82.993076
2541,Surya Psychiatry Clinic,Varanasi,Tier-3,Psychiatry,3.1,True,low,0.249,221005,25.257743,82.981767
2542,Ganga Dermatology Clinic,Varanasi,Tier-3,Dermatology,3.7,False,low,0.345,221010,25.282862,82.974682
2543,Kashi Vishwanath Urology Healthcare,Varanasi,Tier-3,Urology,4.4,True,high,0.86,221005,25.314289,82.983855
2544,Heritage Gastroenterology Institute,Varanasi,Tier-3,Gastroenterology,3.3,True,low,0.131,221010,25.311683,82.97696
2545,Apex Gastroenterology Medical Center,Varanasi,Tier-3,Gastroenterology,3.0,False,low,0.18,221001,25.316623,82.979269
2546,Popular Pediatrics Super Speciality Hospital,Varanasi,Tier-3,Pediatrics,3.2,False,low,0.019,221001,25.368863,82.951117
2547,Galaxy Psychiatry Medical Center,Varanasi,Tier-3,Psychiatry,3.1,True,low,0.076,221005,25.300306,82.930003
2548,Shubham ENT Medical Center,Varanasi,Tier-3,ENT,3.3,False,low,0.337,221002,25.313369,82.927637
2549,Surya General Medicine Institute,Varanasi,Tier-3,General Medicine,3.4,False,low,0.19,221011,25.312222,82.925162
2550,Ganga Psychiatry Medical Center,Varanasi,Tier-3,Psychiatry,3.1,False,low,0.018,221011,25.256281,83.047503
2551,Kashi Vishwanath Oncology Institute,Varanasi,Tier-3,Oncology,3.9,True,medium,0.579,221005,25.338473,82.993531
2552,Heritage General Medicine Medical Center,Varanasi,Tier-3,General Medicine,3.5,False,low,0.204,221002,25.265595,82.946353
2553,Apex Pulmonology Institute,Varanasi,Tier-3,Pulmonology,4.1,True,high,0.769,221011,25.265849,82.920071
2554,Popular ENT Healthcare,Varanasi,Tier-3,ENT,3.6,True,low,0.25,221003,25.356992,82.927189
2555,Galaxy Cardiology Hospital,Varanasi,Tier-3,Cardiology,3.2,False,low,0.148,221001,25.295112,82.971133
2556,Shubham Gastroenterology Super Speciality Hospital,Varanasi,Tier-3,Gastroenterology,3.2,False,low,0.328,221010,25.363404,83.039074
2557,Surya General Medicine Institute,Varanasi,Tier-3,General Medicine,3.5,False,low,0.365,221002,25.29179,83.04808
2558,Ganga Urology Super Speciality Hospital,Varanasi,Tier-3,Urology,3.0,False,low,0.018,221011,25.357323,83.042691
2559,Kashi Vishwanath Dermatology Clinic,Varanasi,Tier-3,Dermatology,3.2,False,low,0.285,221002,25.342809,83.021639
2560,Heritage Cardiology Institute,Varanasi,Tier-3,Cardiology,4.3,True,high,0.705,221010,25.338241,82.977297
2561,Apex Psychiatry Clinic,Varanasi,Tier-3,Psychiatry,3.5,True,low,0.19,221010,25.367148,82.974652
2562,Popular Gastroenterology Healthcare,Varanasi,Tier-3,Gastroenterology,4.1,False,medium,0.612,221003,25.264269,83.038494
2563,Galaxy Oncology Clinic,Varanasi,Tier-3,Oncology,3.1,False,low,0.116,221002,25.375903,82.992415
2564,Shubham ENT Clinic,Varanasi,Tier-3,ENT,3.2,False,low,0.251,221011,25.293352,83.027018
2565,Surya Pediatrics Medical Center,Varanasi,Tier-3,Pediatrics,3.2,False,low,0.302,221011,25.258213,82.944393
2566,Ganga Pediatrics Super Speciality Hospital,Varanasi,Tier-3,Pediatrics,3.3,True,low,0.322,221005,25.331693,82.977493
2567,Kashi Vishwanath ENT Clinic,Varanasi,Tier-3,ENT,3.0,False,low,0.003,221010,25.340625,83.01222
2568,Heritage Pediatrics Healthcare,Varanasi,Tier-3,Pediatrics,3.2,False,low,0.003,221010,25.296246,82.958586
2569,Apex Oncology Clinic,Varanasi,Tier-3,Oncology,3.5,False,low,0.327,221011,25.267549,82.95094
2570,Popular Gastroenterology Institute,Varanasi,Tier-3,Gastroenterology,3.2,True,low,0.028,221002,25.360569,83.034486
2571,Galaxy Neurology Healthcare,Varanasi,Tier-3,Neurology,3.5,False,low,0.346,221010,25.366924,83.010277
2572,Shubham Orthopedics Medical Center,Varanasi,Tier-3,Orthopedics,3.4,False,medium,0.457,221011,25.378808,82.991789
2573,Surya Ophthalmology Medical Center,Varanasi,Tier-3,Ophthalmology,3.1,False,low,0.225,221011,25.256059,82.988035
2574,Ganga Cardiology Healthcare,Varanasi,Tier-3,Cardiology,3.0,False,low,0.126,221002,25.319451,82.975137
2575,Kashi Vishwanath Pediatrics Healthcare,Varanasi,Tier-3,Pediatrics,4.3,True,high,0.761,221011,25.257145,82.963425
2576,Heritage Cardiology Clinic,Varanasi,Tier-3,Cardiology,3.5,True,low,0.383,221005,25.337033,82.962374
2577,Apex ENT Healthcare,Varanasi,Tier-3,ENT,4.2,False,medium,0.641,221010,25.287872,83.00729
2578,Popular Gastroenterology Institute,Varanasi,Tier-3,Gastroenterology,4.7,True,high,0.917,221011,25.342396,83.007927
2579,Galaxy Neurology Healthcare,Varanasi,Tier-3,Neurology,3.8,True,medium,0.436,221001,25.281833,82.962531
2580,Shubham Nephrology Clinic,Varanasi,Tier-3,Nephrology,3.5,False,medium,0.437,221001,25.306275,82.925518
2581,Sri Guru Ram Das Pulmonology Super Speciality Hospital,Amritsar,Tier-3,Pulmonology,3.1,False,low,0.025,143005,31.664255,74.870377
2582,Amandeep Urology Institute,Amritsar,Tier-3,Urology,3.3,False,low,0.173,143008,31.659349,74.887572
2583,Golden Temple Cardiology Super Speciality Hospital,Amritsar,Tier-3,Cardiology,4.5,True,high,0.831,143008,31.662781,74.829259
2584,Khalsa Pediatrics Institute,Amritsar,Tier-3,Pediatrics,3.6,False,low,0.232,143005,31.615252,74.830542
2585,IVY Gynaecology Medical Center,Amritsar,Tier-3,Gynaecology,3.1,False,low,0.083,143005,31.614973,74.887606
2586,EMC Nephrology Medical Center,Amritsar,Tier-3,Nephrology,3.2,False,low,0.074,143005,31.587409,74.862235
2587,Sri Guru Ram Das Pulmonology Institute,Amritsar,Tier-3,Pulmonology,3.3,False,low,0.015,143002,31.608745,74.91864
2588,Amandeep Pediatrics Institute,Amritsar,Tier-3,Pediatrics,4.0,False,medium,0.574,143002,31.683583,74.88037
2589,Golden Temple Pediatrics Medical Center,Amritsar,Tier-3,Pediatrics,3.3,True,low,0.122,143001,31.675925,74.94124
2590,Khalsa Pediatrics Hospital,Amritsar,Tier-3,Pediatrics,3.2,False,low,0.211,143002,31.681603,74.835215
2591,IVY Gastroenterology Institute,Amritsar,Tier-3,Gastroenterology,3.4,False,low,0.37,143008,31.605707,74.829482
2592,EMC Pediatrics Institute,Amritsar,Tier-3,Pediatrics,3.3,False,low,0.315,143006,31.635863,74.923685
2593,Sri Guru Ram Das ENT Clinic,Amritsar,Tier-3,ENT,3.2,False,low,0.249,143002,31.603882,74.902841
2594,Amandeep Gynaecology Super Speciality Hospital,Amritsar,Tier-3,Gynaecology,3.0,True,low,0.031,143006,31.646237,74.929781
